id_commande,date_commande,id_client,ville,categorie,nom_produit,prix_unitaire,quantite,remise,cout_livraison,methode_paiement,canal_marketing,cout_marketing,statut_commande,chiffre_affaires,marge_brute_est,profit_net_est,mois,indicateur_retour,nombre_commandes_par_client,CLV_simplifie
CMD100137,2025-07-30,C0331,Kinshasa,Électronique,Produit_Électronique_10,258.23,3,0.29,3.56,Virement,Instagram Ads,11.55,retournée,550.0299,220.01196000000002,204.90196,2025-07,1,16,2685.3838
CMD100138,2025-07-19,C0157,Dakar,Électronique,Produit_Électronique_29,645.9,1,0.05,5.31,Virement,Google Ads,6.58,livrée,613.6049999999999,245.44199999999998,233.55199999999996,2025-07,0,26,11575.6842
CMD100139,2025-08-01,C0155,Kinshasa,Électronique,Produit_Électronique_33,433.37,3,0.08,9.34,Virement,Influenceur,6.96,livrée,1196.1012,478.44048000000004,462.1404800000001,2025-08,0,17,4374.4851
CMD100140,2025-11-16,C0041,Kinshasa,Mode,Produit_Mode_48,41.525,1,0.29,3.7,Paiement à la livraison,Google Ads,7.42,livrée,29.482749999999996,11.793099999999999,0.6730999999999998,2025-11,0,15,3573.78165
CMD100141,2025-09-21,C0052,Abidjan,Mode,Produit_Mode_49,57.28,1,0.24,8.81,Carte,Influenceur,15.71,livrée,43.5328,17.413120000000003,-7.1068799999999985,2025-09,0,19,3273.3576
CMD100142,2025-12-20,C1180,Lomé,Beauté,Produit_Beauté_31,20.46,3,0.02,2.19,Mobile Money,Email,1.79,livrée,60.1524,24.06096,20.08096,2025-12,0,1,60.1524
CMD100143,2025-11-10,C1876,Dakar,Beauté,Produit_Beauté_41,28.46,3,0.15,7.56,Paiement à la livraison,Instagram Ads,10.94,livrée,72.573,29.0292,10.529200000000001,2025-11,0,2,217.09500000000003
CMD100144,2025-11-03,C0962,Abidjan,Mode,Produit_Mode_21,54.65,3,0.25,4.12,Virement,Instagram Ads,11.03,livrée,122.96249999999999,49.185,34.035000000000004,2025-11,0,2,695.2705
CMD100145,2025-12-19,C0082,Douala,Beauté,Produit_Beauté_43,33.83,1,0.0,8.4,Virement,Instagram Ads,8.55,livrée,33.83,13.532,-3.418000000000001,2025-12,0,23,7465.208199999999
CMD100146,2025-10-11,C1126,Douala,Électronique,Produit_Électronique_21,439.71,2,0.16,9.96,Carte,Instagram Ads,6.9,annulée,738.7127999999999,295.48512,278.62512000000004,2025-10,0,2,903.4895999999999
CMD100148,2025-11-16,C0027,Kinshasa,Mode,Produit_Mode_40,59.71,3,0.0,6.32,Virement,Influenceur,18.83,livrée,179.13,71.652,46.501999999999995,2025-11,0,22,6711.26385
CMD100149,2025-11-05,C1556,Douala,Maison,Produit_Maison_36,71.42,2,0.25,2.5,Virement,Instagram Ads,13.65,annulée,107.13,42.852000000000004,26.702000000000005,2025-11,0,2,333.56280000000004
CMD100150,2025-08-03,C0897,Kinshasa,Électronique,Produit_Électronique_8,261.19,2,0.0,6.13,Paiement à la livraison,Influenceur,13.61,livrée,522.38,208.952,189.212,2025-08,0,3,576.7721
CMD100151,2025-07-08,C1246,Douala,Maison,Produit_Maison_36,58.49,2,0.04,7.39,Virement,Email,1.1,livrée,112.3008,44.920320000000004,36.43032,2025-07,0,2,167.1408
CMD100152,2025-07-04,C0047,Dakar,Mode,Produit_Mode_30,34.58,2,0.15,7.13,Carte,Instagram Ads,6.74,livrée,58.785999999999994,23.5144,9.6444,2025-07,0,16,4270.3031
CMD100153,2025-07-31,C0315,Kinshasa,Beauté,Produit_Beauté_33,21.4,2,0.2,9.62,Virement,Instagram Ads,6.39,livrée,34.24,13.696000000000002,-2.3139999999999974,2025-07,0,22,6976.995800000001
CMD100154,2025-12-28,C0247,Kinshasa,Maison,Produit_Maison_30,117.58,1,0.07,9.01,Mobile Money,Instagram Ads,12.77,livrée,109.34939999999999,43.73976,21.95976,2025-12,0,10,2582.8817999999997
CMD100155,2025-11-19,C0097,Cotonou,Mode,Produit_Mode_5,41.35,1,0.2,3.69,Mobile Money,Instagram Ads,8.65,livrée,33.080000000000005,13.232000000000003,0.892000000000003,2025-11,0,16,3946.15455
CMD100156,2025-09-09,C1749,Kinshasa,Mode,Produit_Mode_1,17.56,3,0.09,2.5,Virement,Instagram Ads,6.21,livrée,47.93879999999999,19.17552,10.465519999999998,2025-09,0,2,283.4788
CMD100157,2025-09-11,C1715,Brazzaville,Mode,Produit_Mode_10,53.23,1,0.11,8.34,Paiement à la livraison,Instagram Ads,6.74,livrée,47.3747,18.94988,3.86988,2025-09,0,2,142.30949999999999
CMD100158,2025-10-23,C0176,Dakar,Mode,Produit_Mode_30,45.71,2,0.23,2.15,Paiement à la livraison,Google Ads,5.08,livrée,70.3934,28.15736,20.92736,2025-10,0,22,4794.4762
CMD100159,2025-09-21,C1428,Lomé,Électronique,Produit_Électronique_15,139.14,2,0.2,2.52,Paiement à la livraison,Instagram Ads,8.24,livrée,222.624,89.0496,78.28960000000001,2025-09,0,5,1618.5281
CMD100160,2025-10-14,C0381,Kinshasa,Électronique,Produit_Électronique_25,497.93,1,0.01,5.81,Paiement à la livraison,Google Ads,4.62,livrée,492.9507,197.18028,186.75028,2025-10,0,11,1612.4147
CMD100161,2025-12-17,C1335,Abidjan,Mode,Produit_Mode_3,20.38,2,0.29,8.47,Paiement à la livraison,Instagram Ads,6.33,livrée,28.9396,11.57584,-3.2241600000000012,2025-12,0,4,546.9898999999999
CMD100162,2025-08-02,C0302,Abidjan,Électronique,Produit_Électronique_29,389.48,1,0.05,5.6,Carte,Google Ads,4.13,livrée,370.006,148.0024,138.2724,2025-08,0,17,3137.8332
CMD100163,2025-07-26,C0233,Kinshasa,Électronique,Produit_Maison_27,126.11,1,0.0,2.84,Mobile Money,Email,1.62,retournée,126.11,50.444,45.984,2025-07,1,12,2750.4885000000004
CMD100164,2025-12-15,C0153,Douala,Électronique,Produit_Électronique_40,307.71,3,0.09,8.64,Virement,Influenceur,12.79,livrée,840.0482999999999,336.01932,314.58932,2025-12,0,17,2599.4456
CMD100165,2025-12-25,C0041,Abidjan,Électronique,Produit_Électronique_21,127.37,3,0.29,3.65,Paiement à la livraison,Instagram Ads,7.95,livrée,271.2981,108.51924,96.91923999999999,2025-12,0,15,3573.78165
CMD100166,2025-12-08,C1555,Kinshasa,Électronique,Produit_Électronique_40,477.0,2,0.09,5.89,Carte,Email,0.69,livrée,868.14,347.25600000000003,340.67600000000004,2025-12,0,5,1093.0891
CMD100167,2025-07-18,C0350,Douala,Maison,Produit_Maison_28,168.99,2,0.13,5.52,Carte,Instagram Ads,14.28,livrée,294.0426,117.61704,97.81704,2025-07,0,17,5587.3927
CMD100168,2025-07-26,C1441,Libreville,Mode,Produit_Mode_11,32.74,3,0.21,9.35,Paiement à la livraison,Influenceur,17.54,livrée,77.5938,31.03752,4.14752,2025-07,0,3,440.5168
CMD100169,2025-12-25,C0014,Lomé,Mode,Produit_Mode_19,35.03,1,0.24,8.03,Carte,Influenceur,9.12,retournée,26.6228,10.649120000000002,-6.500879999999997,2025-12,1,13,3535.4662000000003
CMD100170,2025-09-30,C0074,Douala,Électronique,Produit_Électronique_11,335.18,1,0.08,6.34,Mobile Money,Google Ads,7.2,livrée,308.36560000000003,123.34624000000002,109.80624000000002,2025-09,0,12,3564.5118
CMD100171,2025-08-14,C0195,Douala,Mode,Produit_Mode_15,44.71,3,0.09,3.29,Mobile Money,Instagram Ads,5.94,livrée,122.0583,48.82332,39.593320000000006,2025-08,0,19,5069.3701
CMD100172,2025-10-27,C0941,Lomé,Mode,Produit_Mode_30,48.09,3,0.25,3.5,Carte,Email,1.33,livrée,108.20250000000001,43.281000000000006,38.45100000000001,2025-10,0,3,561.1918
CMD100173,2025-09-12,C0323,Lomé,Mode,Produit_Mode_38,45.12,2,0.26,7.43,Virement,Google Ads,6.75,livrée,66.77759999999999,26.711039999999997,12.531039999999997,2025-09,0,15,4000.8675000000003
CMD100174,2025-09-15,C0868,Cotonou,Beauté,Produit_Beauté_20,26.85,2,0.16,5.3,Paiement à la livraison,Instagram Ads,12.22,livrée,45.108000000000004,18.043200000000002,0.523200000000001,2025-09,0,3,539.6788
CMD100175,2025-08-20,C1747,Kinshasa,Beauté,Produit_Beauté_25,26.54,2,0.1,7.79,Mobile Money,Instagram Ads,8.88,livrée,47.772,19.1088,2.4387999999999987,2025-08,0,3,482.76
CMD100176,2025-11-24,C0151,Kinshasa,Électronique,Produit_Électronique_2,370.7,2,0.06,7.56,Virement,Email,0.98,livrée,696.9159999999999,278.7664,270.22639999999996,2025-11,0,17,3932.2969
CMD100177,2025-12-16,C0004,Brazzaville,Maison,Produit_Maison_39,119.78,1,0.05,2.71,Carte,Google Ads,4.64,livrée,113.791,45.516400000000004,38.1664,2025-12,0,18,5408.97775
CMD100178,2025-11-05,C1849,Douala,Électronique,Produit_Électronique_15,422.78,1,0.05,7.92,Virement,Google Ads,7.96,livrée,401.64099999999996,160.6564,144.7764,2025-11,0,2,522.8348
CMD100179,2025-12-10,C0128,Kinshasa,Maison,Produit_Maison_41,143.07,1,0.02,9.44,Mobile Money,Influenceur,15.16,livrée,140.2086,56.083439999999996,31.483439999999998,2025-12,0,16,3842.8968999999997
CMD100180,2025-07-25,C1323,Kinshasa,Beauté,Produit_Beauté_3,21.71,1,0.02,2.64,Paiement à la livraison,Google Ads,5.41,livrée,21.2758,8.51032,0.4603199999999994,2025-07,0,4,1849.4524999999999
CMD100181,2025-11-26,C0067,Douala,Maison,Produit_Maison_21,141.15,1,0.0,9.38,Virement,Google Ads,3.66,annulée,141.15,56.46000000000001,43.42,2025-11,0,20,8838.1891
CMD100182,2025-10-15,C0067,Kinshasa,Mode,Produit_Mode_34,53.29,2,0.0,2.27,Virement,Instagram Ads,9.5,livrée,106.58,42.632000000000005,30.862000000000002,2025-10,0,20,8838.1891
CMD100183,2025-11-06,C1700,Libreville,Électronique,Produit_Électronique_19,316.88,1,0.13,6.39,Paiement à la livraison,Instagram Ads,12.72,livrée,275.6856,110.27424000000002,91.16424000000002,2025-11,0,2,376.2516
CMD100184,2025-09-25,C0959,Cotonou,Électronique,Produit_Électronique_49,539.17,2,0.1,5.71,Mobile Money,Google Ads,3.99,livrée,970.506,388.2024,378.5024,2025-09,0,3,1329.238
CMD100186,2025-10-02,C0202,Kinshasa,Maison,Produit_Maison_30,160.48,3,0.05,9.57,Carte,Google Ads,5.42,retournée,457.36799999999994,182.94719999999998,167.9572,2025-10,1,15,3977.8064
CMD100187,2025-10-03,C1376,Dakar,Beauté,Produit_Beauté_41,6.73,2,0.05,4.85,Paiement à la livraison,Influenceur,5.79,livrée,12.787,5.114800000000001,-5.525199999999999,2025-10,0,3,319.618
CMD100188,2025-10-04,C0119,Lomé,Maison,Produit_Maison_40,34.67,1,0.13,9.04,Virement,Instagram Ads,12.57,livrée,30.1629,12.06516,-9.544839999999999,2025-10,0,22,5907.6677
CMD100189,2025-08-26,C1301,Kinshasa,Maison,Produit_Maison_42,118.54,1,0.08,4.26,Virement,Email,1.33,livrée,109.05680000000001,43.62272000000001,38.03272000000001,2025-08,0,1,109.05680000000001
CMD100190,2025-10-13,C0023,Lomé,Mode,Produit_Mode_32,27.95,3,0.24,8.34,Virement,Instagram Ads,14.64,livrée,63.726,25.4904,2.5104000000000006,2025-10,0,12,1593.5138
CMD100191,2025-07-30,C0275,Dakar,Mode,Produit_Mode_24,8.05,3,0.1,3.33,Paiement à la livraison,Google Ads,5.24,livrée,21.735000000000003,8.694,0.12400000000000055,2025-07,0,14,3485.6476000000002
CMD100192,2025-12-19,C1426,Abidjan,Beauté,Produit_Beauté_38,45.35,3,0.27,2.67,Paiement à la livraison,Instagram Ads,11.54,livrée,99.3165,39.726600000000005,25.516600000000004,2025-12,0,4,258.0529
CMD100193,2025-08-09,C1341,Lomé,Électronique,Produit_Maison_40,127.31,2,0.3,9.98,Paiement à la livraison,Instagram Ads,9.85,livrée,178.23399999999998,71.2936,51.46359999999999,2025-08,0,2,226.6914
CMD100194,2025-10-13,C0572,Dakar,Maison,Produit_Maison_14,135.6,3,0.07,8.87,Virement,Email,0.62,retournée,378.32399999999996,151.3296,141.8396,2025-10,1,3,458.47159999999997
CMD100195,2025-10-22,C0120,Douala,Beauté,Produit_Beauté_35,18.82,3,0.1,8.55,Virement,Google Ads,4.57,livrée,50.814,20.3256,7.2056000000000004,2025-10,0,29,9619.8371
CMD100196,2025-12-13,C0203,Douala,Électronique,Produit_Maison_6,101.72,2,0.11,7.21,Paiement à la livraison,Instagram Ads,6.42,livrée,181.0616,72.42464,58.79464,2025-12,0,22,3768.5659
CMD100197,2025-12-17,C0327,Abidjan,Beauté,Produit_Beauté_4,22.58,1,0.08,4.52,Carte,Google Ads,6.7,livrée,20.7736,8.30944,-2.9105599999999994,2025-12,0,15,5507.2686
CMD100198,2025-09-24,C0064,Dakar,Électronique,Produit_Électronique_5,456.35,1,0.03,3.7,Mobile Money,Google Ads,5.56,livrée,442.65950000000004,177.06380000000001,167.80380000000002,2025-09,0,11,3810.7725
CMD100199,2025-11-19,C0110,Abidjan,Électronique,Produit_Électronique_22,417.91,2,0.09,7.21,Mobile Money,Google Ads,3.3,livrée,760.5962000000001,304.23848000000004,293.72848000000005,2025-11,0,14,4151.6142
CMD100200,2025-08-07,C1220,Kinshasa,Maison,Produit_Maison_9,104.83,2,0.09,5.38,Mobile Money,Email,1.07,retournée,190.7906,76.31624000000001,69.86624000000002,2025-08,1,7,831.168
CMD100201,2025-11-16,C0089,Dakar,Électronique,Produit_Électronique_9,389.95000000000005,2,0.0,8.72,Carte,Influenceur,15.19,retournée,779.9000000000001,311.96000000000004,288.05,2025-11,1,18,4984.7509
CMD100202,2025-07-04,C0121,Dakar,Maison,Produit_Maison_12,201.67,1,0.27,3.94,Carte,Instagram Ads,6.13,livrée,147.2191,58.887640000000005,48.817640000000004,2025-07,0,16,5068.2907
CMD100203,2025-09-06,C0379,Douala,Électronique,Produit_Électronique_31,423.615,1,0.01,9.02,Carte,Google Ads,5.99,retournée,419.37885,167.75154,152.74154,2025-09,1,25,9187.66985
CMD100204,2025-10-23,C1051,Abidjan,Maison,Produit_Maison_33,142.37,2,0.0,2.51,Paiement à la livraison,Google Ads,7.28,livrée,284.74,113.89600000000002,104.10600000000001,2025-10,0,2,321.2628
CMD100205,2025-08-26,C0088,Douala,Électronique,Produit_Beauté_30,43.02,1,0.05,2.2,Virement,Google Ads,3.32,livrée,40.869,16.3476,10.8276,2025-08,0,13,4248.465
CMD100206,2025-12-12,C0124,Kinshasa,Beauté,Produit_Beauté_28,24.39,3,0.09,7.62,Paiement à la livraison,Google Ads,6.16,livrée,66.5847,26.63388,12.85388,2025-12,0,16,4228.7212
CMD100207,2025-12-23,C0364,Douala,Électronique,Produit_Électronique_21,505.06,2,0.1,4.15,Carte,Google Ads,5.36,retournée,909.1080000000001,363.64320000000004,354.13320000000004,2025-12,1,19,8447.3393
CMD100208,2025-12-03,C0064,Cotonou,Mode,Produit_Mode_25,52.1,3,0.29,4.25,Virement,Instagram Ads,8.31,livrée,110.973,44.3892,31.8292,2025-12,0,11,3810.7725
CMD100209,2025-11-30,C0232,Douala,Électronique,Produit_Électronique_42,396.65,2,0.0,5.51,Carte,Influenceur,11.41,livrée,793.3,317.32,300.4,2025-11,0,20,4817.424849999999
CMD100210,2025-12-14,C1129,Abidjan,Électronique,Produit_Électronique_28,330.31,1,0.14,9.94,Mobile Money,Instagram Ads,10.07,livrée,284.0666,113.62664000000001,93.61664000000002,2025-12,0,4,958.2938999999999
CMD100211,2025-10-24,C0847,Abidjan,Électronique,Produit_Électronique_26,502.45,1,0.23,4.37,Paiement à la livraison,Instagram Ads,13.82,livrée,386.8865,154.7546,136.5646,2025-10,0,1,386.8865
CMD100212,2025-10-15,C0640,Brazzaville,Beauté,Produit_Beauté_24,30.5,2,0.11,5.07,Virement,Instagram Ads,5.6,livrée,54.29,21.716,11.046000000000001,2025-10,0,2,127.4708
CMD100213,2025-08-09,C0971,Abidjan,Mode,Produit_Mode_6,46.29,3,0.19,5.3,Carte,Email,1.11,retournée,112.48470000000002,44.99388000000001,38.583880000000015,2025-08,1,5,550.0811000000001
CMD100214,2025-10-19,C0378,Dakar,Mode,Produit_Mode_36,43.49,2,0.28,9.22,Mobile Money,Google Ads,6.62,livrée,62.6256,25.050240000000002,9.210240000000002,2025-10,0,18,4197.1165
CMD100215,2025-07-16,C0287,Kinshasa,Électronique,Produit_Électronique_23,509.63,2,0.0,2.98,Paiement à la livraison,Instagram Ads,7.95,livrée,1019.26,407.704,396.774,2025-07,0,14,3591.4597
CMD100216,2025-12-18,C0866,Abidjan,Beauté,Produit_Beauté_19,22.03,1,0.04,5.57,Carte,Google Ads,4.53,livrée,21.1488,8.459520000000001,-1.6404799999999993,2025-12,0,1,21.1488
CMD100217,2025-12-01,C0053,Lomé,Maison,Produit_Maison_10,171.49,3,0.01,5.14,Mobile Money,Google Ads,4.85,livrée,509.3253,203.73012000000003,193.74012000000005,2025-12,0,18,7112.9453
CMD100218,2025-12-16,C0055,Douala,Électronique,Produit_Beauté_49,28.59,1,0.03,4.72,Carte,Influenceur,14.19,livrée,27.7323,11.09292,-7.81708,2025-12,0,12,2510.6168
CMD100219,2025-09-10,C0219,Kinshasa,Électronique,Produit_Électronique_39,276.44,1,0.26,2.84,Carte,Instagram Ads,10.31,livrée,204.5656,81.82624,68.67623999999999,2025-09,0,19,3772.3455
CMD100220,2025-12-16,C0547,Brazzaville,Électronique,Produit_Électronique_45,266.23,2,0.06,5.67,Virement,Instagram Ads,8.88,retournée,500.5124,200.20496000000003,185.65496000000005,2025-12,1,1,500.5124
CMD100221,2025-09-18,C0718,Libreville,Électronique,Produit_Électronique_37,411.72,1,0.14,2.71,Mobile Money,Instagram Ads,9.74,retournée,354.0792,141.63168000000002,129.18168,2025-09,1,5,1037.2204
CMD100222,2025-12-16,C0072,Kinshasa,Beauté,Produit_Beauté_6,46.06,1,0.08,2.46,Carte,Google Ads,4.3,livrée,42.37520000000001,16.950080000000003,10.190080000000002,2025-12,0,18,3389.699
CMD100223,2025-11-13,C0214,Abidjan,Mode,Produit_Mode_24,12.92,3,0.14,5.91,Mobile Money,Email,0.71,livrée,33.3336,13.33344,6.713439999999999,2025-11,0,20,7179.2206
CMD100224,2025-09-18,C1590,Brazzaville,Mode,Produit_Mode_4,44.38,1,0.17,9.26,Carte,Google Ads,7.26,livrée,36.8354,14.734160000000001,-1.7858399999999985,2025-09,0,2,436.19149999999996
CMD100225,2025-08-09,C0316,Douala,Électronique,Produit_Électronique_18,507.94,2,0.05,8.35,Carte,Google Ads,6.95,annulée,965.0859999999999,386.0344,370.7344,2025-08,0,15,2929.1153
CMD100226,2025-10-22,C0994,Cotonou,Électronique,Produit_Électronique_18,445.25,2,0.04,6.09,Paiement à la livraison,Email,0.8,livrée,854.88,341.952,335.062,2025-10,0,1,854.88
CMD100227,2025-08-25,C0233,Douala,Mode,Produit_Mode_34,39.56,3,0.16,5.81,Paiement à la livraison,Influenceur,16.91,livrée,99.69120000000001,39.87648000000001,17.156480000000006,2025-08,0,12,2750.4885000000004
CMD100228,2025-12-18,C0112,Kinshasa,Maison,Produit_Maison_1,79.07,3,0.04,5.81,Carte,Influenceur,4.31,livrée,227.72159999999997,91.08864,80.96864,2025-12,0,15,4950.3884
CMD100229,2025-08-22,C0108,Dakar,Beauté,Produit_Beauté_19,18.64,2,0.06,6.23,Virement,Email,1.73,livrée,35.0432,14.01728,6.057279999999999,2025-08,0,16,5010.4933
CMD100230,2025-09-22,C0254,Brazzaville,Beauté,Produit_Beauté_9,24.01,1,0.01,8.77,Mobile Money,Google Ads,6.29,livrée,23.7699,9.50796,-5.552039999999999,2025-09,0,15,3657.9375999999997
CMD100231,2025-10-06,C0117,Kinshasa,Mode,Produit_Mode_5,34.65,1,0.12,7.06,Virement,Google Ads,4.53,livrée,30.491999999999997,12.1968,0.6067999999999998,2025-10,0,16,7136.2366999999995
CMD100233,2025-09-19,C0293,Abidjan,Électronique,Produit_Électronique_19,495.15,3,0.04,7.12,Paiement à la livraison,Influenceur,7.62,livrée,1426.0319999999997,570.4128,555.6727999999999,2025-09,0,18,5700.9012999999995
CMD100234,2025-07-30,C0166,Dakar,Maison,Produit_Maison_45,174.43,2,0.23,7.1,Paiement à la livraison,Instagram Ads,13.67,livrée,268.6222,107.44888000000002,86.67888000000002,2025-07,0,16,3332.3668
CMD100235,2025-10-01,C0054,Douala,Mode,Produit_Mode_26,20.37,2,0.25,4.17,Carte,Google Ads,3.71,livrée,30.555,12.222000000000001,4.342000000000001,2025-10,0,22,8080.5377
CMD100236,2025-09-18,C0453,Abidjan,Mode,Produit_Mode_5,45.03,3,0.15,6.75,Mobile Money,Instagram Ads,6.03,livrée,114.8265,45.9306,33.1506,2025-09,0,2,173.3161
CMD100237,2025-11-08,C1086,Douala,Maison,Produit_Maison_23,82.1,1,0.29,6.52,Virement,Instagram Ads,5.83,livrée,58.29099999999999,23.316399999999998,10.966399999999998,2025-11,0,3,931.1876
CMD100238,2025-12-13,C0483,Douala,Maison,Produit_Maison_13,44.82,3,0.0,2.03,Virement,Instagram Ads,9.94,annulée,134.46,53.784000000000006,41.81400000000001,2025-12,0,2,185.46820000000002
CMD100239,2025-08-14,C1556,Dakar,Électronique,Produit_Électronique_12,257.31,1,0.12,5.8,Carte,Instagram Ads,6.3,livrée,226.43280000000001,90.57312000000002,78.47312000000002,2025-08,0,2,333.56280000000004
CMD100240,2025-12-08,C0386,Brazzaville,Beauté,Produit_Beauté_44,24.97,3,0.04,2.42,Paiement à la livraison,Email,0.81,livrée,71.91359999999999,28.765439999999998,25.535439999999998,2025-12,0,13,1592.1971
CMD100241,2025-11-22,C1279,Abidjan,Maison,Produit_Maison_10,81.2,1,0.07,8.37,Virement,Email,1.8,livrée,75.51599999999999,30.2064,20.036399999999997,2025-11,0,1,75.51599999999999
CMD100242,2025-10-21,C0226,Kinshasa,Beauté,Produit_Beauté_38,30.38,2,0.0,2.68,Virement,Google Ads,5.34,livrée,60.76,24.304000000000002,16.284000000000002,2025-10,0,13,2691.2723
CMD100243,2025-07-15,C0037,Dakar,Électronique,Produit_Électronique_3,380.27,1,0.18,4.7,Paiement à la livraison,Instagram Ads,7.68,livrée,311.8214,124.72856,112.34855999999999,2025-07,0,16,3140.1119
CMD100244,2025-07-15,C0146,Kinshasa,Électronique,Produit_Électronique_40,373.84,3,0.28,5.18,Carte,Instagram Ads,7.67,retournée,807.4943999999999,322.99775999999997,310.14775999999995,2025-07,1,17,5974.282899999999
CMD100246,2025-11-24,C0658,Abidjan,Électronique,Produit_Électronique_4,255.25,3,0.03,9.79,Mobile Money,Email,0.5,livrée,742.7775,297.11100000000005,286.821,2025-11,0,3,2032.2057
CMD100248,2025-12-13,C0126,Dakar,Maison,Produit_Maison_34,91.73,2,0.1,6.49,Paiement à la livraison,Email,1.3,livrée,165.114,66.04560000000001,58.25560000000001,2025-12,0,14,5553.24415
CMD100249,2025-11-11,C0745,Kinshasa,Maison,Produit_Maison_25,118.29,2,0.09,8.49,Virement,Instagram Ads,11.22,livrée,215.28780000000003,86.11512000000002,66.40512000000003,2025-11,0,2,875.431
CMD100250,2025-10-13,C1390,Abidjan,Mode,Produit_Mode_5,22.45,1,0.13,7.52,Virement,Influenceur,15.04,livrée,19.531499999999998,7.8126,-14.747399999999999,2025-10,0,4,1293.2180999999998
CMD100251,2025-09-23,C0347,Douala,Maison,Produit_Maison_22,153.94,1,0.01,7.44,Mobile Money,Email,1.29,livrée,152.4006,60.96024,52.23024,2025-09,0,20,4794.5428999999995
CMD100252,2025-07-21,C0072,Abidjan,Électronique,Produit_Électronique_42,378.35,2,0.16,7.39,Virement,Instagram Ads,10.61,livrée,635.628,254.25120000000004,236.25120000000004,2025-07,0,18,3389.699
CMD100253,2025-12-26,C0264,Brazzaville,Électronique,Produit_Électronique_20,564.74,2,0.0,7.69,Carte,Influenceur,19.92,livrée,1129.48,451.79200000000003,424.182,2025-12,0,7,3956.8147
CMD100254,2025-11-21,C0168,Douala,Maison,Produit_Maison_42,103.05,3,0.1,4.84,Carte,Instagram Ads,5.13,livrée,278.235,111.29400000000001,101.32400000000001,2025-11,0,17,6560.5395
CMD100255,2025-12-19,C0185,Abidjan,Beauté,Produit_Beauté_12,12.06,2,0.04,5.67,Virement,Influenceur,7.71,retournée,23.1552,9.262080000000001,-4.117919999999999,2025-12,1,14,2640.5622
CMD100256,2025-08-24,C0392,Brazzaville,Beauté,Produit_Beauté_9,29.5,1,0.08,8.46,Mobile Money,Google Ads,7.02,livrée,27.14,10.856000000000002,-4.623999999999999,2025-08,0,16,3890.0539000000003
